Go Id,contig
GO:0016787,"vpl_contig_4211
"
GO:0016787,"vpl_contig_42834
"
GO:0016787,"vpl_contig_43255
"
GO:0016787,"vpl_contig_43887
"
GO:0016787,"vpl_contig_45715
"
GO:0016787,"vpl_contig_46029
"
GO:0016787,"vpl_contig_46696
"
GO:0016787,"vpl_contig_47111
"
GO:0016787,"vpl_contig_47906
"
GO:0016787,"vpl_contig_47907
"
GO:0016787,"vpl_contig_48105
"
GO:0016787,"vpl_contig_48120
"
GO:0016787,"vpl_contig_49903
"
GO:0016787,"vpl_contig_50448
"
GO:0016787,"vpl_contig_50518
"
GO:0016787,"vpl_contig_50866
"
GO:0016787,"vpl_contig_51716
"
GO:0016787,"vpl_contig_5185
"
GO:0016787,"vpl_contig_5224
"
GO:0016787,"vpl_contig_53317
"
GO:0016787,"vpl_contig_53494
"
GO:0016787,"vpl_contig_54037
"
GO:0016787,"vpl_contig_54561
"
GO:0016787,"vpl_contig_55117
"
GO:0016787,"vpl_contig_55683
"
GO:0016787,"vpl_contig_55867
"
GO:0016787,"vpl_contig_55896
"
GO:0016787,"vpl_contig_57782
"
GO:0016787,"vpl_contig_5815
"
GO:0016787,"vpl_contig_59863
"
GO:0016787,"vpl_contig_60388
"
GO:0016787,"vpl_contig_611
"
GO:0016787,"vpl_contig_62668
"
GO:0016787,"vpl_contig_64948
"
GO:0016787,"vpl_contig_65822
"
GO:0016787,"vpl_contig_6615
"
GO:0016787,"vpl_contig_67453
"
GO:0016787,"vpl_contig_68426
"
GO:0016787,"vpl_contig_70870
"
GO:0016787,"vpl_contig_72159
"
GO:0016787,"vpl_contig_72859
"
GO:0016787,"vpl_contig_7455
"
GO:0016787,"vpl_contig_75007
"
GO:0016787,"vpl_contig_7657
"
GO:0016787,"vpl_contig_79653
"
GO:0016787,"vpl_contig_7979
"
GO:0016787,"vpl_contig_8175
"
GO:0016787,"vpl_contig_84707
"
GO:0016787,"vpl_contig_86878
"
GO:0016787,"vpl_contig_87953
"
GO:0016787,"vpl_contig_88182
"
GO:0016788,"vpl_contig_20380
"
GO:0016788,"vpl_contig_22624
"
GO:0016788,"vpl_contig_28683
"
GO:0016788,"vpl_contig_32005
"
GO:0016788,"vpl_contig_37554
"
GO:0016791,"vpl_contig_45604
"
GO:0016798,"vpl_contig_1107
"
GO:0016798,"vpl_contig_128239
"
GO:0016798,"vpl_contig_135226
"
GO:0016798,"vpl_contig_14538
"
GO:0016798,"vpl_contig_1697
"
GO:0016798,"vpl_contig_18435
"
GO:0016798,"vpl_contig_20856
"
GO:0016798,"vpl_contig_32550
"
GO:0016798,"vpl_contig_32725
"
GO:0016798,"vpl_contig_38659
"
GO:0016798,"vpl_contig_40011
"
GO:0016798,"vpl_contig_55758
"
GO:0016798,"vpl_contig_55867
"
GO:0016798,"vpl_contig_75007
"
GO:0016799,"vpl_contig_29879
"
GO:0016799,"vpl_contig_63448
"
GO:0016818,"vpl_contig_55387
"
GO:0016829,"vpl_contig_104265
"
GO:0016829,"vpl_contig_11011
"
GO:0016829,"vpl_contig_12022
"
GO:0016829,"vpl_contig_12488
"
GO:0016829,"vpl_contig_12673
"
GO:0016829,"vpl_contig_1616
"
GO:0016829,"vpl_contig_17355
"
GO:0016829,"vpl_contig_18351
"
GO:0016829,"vpl_contig_21050
"
GO:0016829,"vpl_contig_2297
"
GO:0016829,"vpl_contig_23091
"
GO:0016829,"vpl_contig_26264
"
GO:0016829,"vpl_contig_26340
"
GO:0016829,"vpl_contig_26875
"
GO:0016829,"vpl_contig_30373
"
GO:0016829,"vpl_contig_35998
"
GO:0016829,"vpl_contig_37494
"
GO:0016829,"vpl_contig_3750
"
GO:0016829,"vpl_contig_42546
"
GO:0016829,"vpl_contig_46766
"
GO:0016829,"vpl_contig_52336
"
GO:0016829,"vpl_contig_56927
"
GO:0016829,"vpl_contig_58119
"
GO:0016829,"vpl_contig_6418
"
GO:0016829,"vpl_contig_6479
"
GO:0016829,"vpl_contig_67681
"
GO:0016829,"vpl_contig_8159
"
GO:0016841,"vpl_contig_5709
"
GO:0016847,"vpl_contig_104265
"
GO:0016853,"vpl_contig_16865
"
GO:0016853,"vpl_contig_19995
"
GO:0016853,"vpl_contig_32485
"
GO:0016853,"vpl_contig_50622
"
GO:0016853,"vpl_contig_5106
"
GO:0016853,"vpl_contig_85418
"
GO:0016857,"vpl_contig_29221
"
GO:0016857,"vpl_contig_31029
"
GO:0016857,"vpl_contig_31030
"
GO:0016868,"vpl_contig_26428
"
GO:0016868,"vpl_contig_5922
"
GO:0016872,"vpl_contig_89595
"
GO:0016874,"vpl_contig_10191
"
GO:0016874,"vpl_contig_10265
"
GO:0016874,"vpl_contig_1218
"
GO:0016874,"vpl_contig_12673
"
GO:0016874,"vpl_contig_1334
"
GO:0016874,"vpl_contig_138435
"
GO:0016874,"vpl_contig_15288
"
GO:0016874,"vpl_contig_17154
"
GO:0016874,"vpl_contig_18025
"
GO:0016874,"vpl_contig_22312
"
GO:0016874,"vpl_contig_24916
"
GO:0016874,"vpl_contig_25265
"
GO:0016874,"vpl_contig_2592
"
GO:0016874,"vpl_contig_32857
"
GO:0016874,"vpl_contig_33672
"
GO:0016874,"vpl_contig_38439
"
GO:0016874,"vpl_contig_38777
"
GO:0016874,"vpl_contig_3917
"
GO:0016874,"vpl_contig_41287
"
GO:0016874,"vpl_contig_41288
"
GO:0016874,"vpl_contig_42280
"
GO:0016874,"vpl_contig_42483
"
GO:0016874,"vpl_contig_42539
"
GO:0016874,"vpl_contig_42834
"
GO:0016874,"vpl_contig_43887
"
GO:0016874,"vpl_contig_46117
"
GO:0016874,"vpl_contig_48489
"
GO:0016874,"vpl_contig_51767
"
GO:0016874,"vpl_contig_55043
"
GO:0016874,"vpl_contig_7508
"
GO:0016874,"vpl_contig_77727
"
GO:0016874,"vpl_contig_77930
"
GO:0016874,"vpl_contig_78482
"
GO:0016874,"vpl_contig_9070
"
GO:0016874,"vpl_contig_99215
"
GO:0016876,"vpl_contig_31729
"
GO:0016876,"vpl_contig_45837
"
GO:0016887,"vpl_contig_111850
"
GO:0016887,"vpl_contig_25644
"
GO:0016887,"vpl_contig_36707
"
GO:0016887,"vpl_contig_37247
"
GO:0016887,"vpl_contig_37770
"
GO:0016887,"vpl_contig_41364
"
GO:0016887,"vpl_contig_47636
"
GO:0016887,"vpl_contig_61439
"
GO:0016887,"vpl_contig_70411
"
GO:0016887,"vpl_contig_73617
"
GO:0016887,"vpl_contig_77375
"
GO:0016887,"vpl_contig_84894
"
GO:0016887,"vpl_contig_93441
"
GO:0016905,"vpl_contig_7999
"
GO:0016906,"vpl_contig_85852
"
GO:0016926,"vpl_contig_15408
"
GO:0016926,"vpl_contig_19471
"
GO:0016926,"vpl_contig_29948
"
GO:0016926,"vpl_contig_31032
"
GO:0016926,"vpl_contig_55896
"
GO:0016929,"vpl_contig_55896
"
GO:0017004,"vpl_contig_67462
"
GO:0017103,"vpl_contig_45300
"
GO:0017137,"vpl_contig_9544
"
GO:0017148,"vpl_contig_17099
"
GO:0017148,"vpl_contig_4770
"
GO:0017148,"vpl_contig_6131
"
GO:0017148,"vpl_contig_6150
"
GO:0017157,"vpl_contig_2035
"
GO:0018105,"vpl_contig_61073
"
GO:0018105,"vpl_contig_79965
"
GO:0018106,"vpl_contig_26895
"
GO:0018106,"vpl_contig_35330
"
GO:0018106,"vpl_contig_37209
"
GO:0018108,"vpl_contig_104972
"
GO:0018108,"vpl_contig_11431
"
GO:0018108,"vpl_contig_12196
"
GO:0018108,"vpl_contig_137319
"
GO:0018108,"vpl_contig_137526
"
GO:0018108,"vpl_contig_16559
"
GO:0018108,"vpl_contig_17129
"
GO:0018108,"vpl_contig_17669
"
GO:0018108,"vpl_contig_29173
"
GO:0018108,"vpl_contig_37086
"
GO:0018108,"vpl_contig_4032
"
GO:0018108,"vpl_contig_44587
"
GO:0018108,"vpl_contig_48062
"
GO:0018108,"vpl_contig_49862
"
GO:0018108,"vpl_contig_50138
"
GO:0018108,"vpl_contig_59753
"
GO:0018108,"vpl_contig_61587
"
GO:0018108,"vpl_contig_63581
"
GO:0018108,"vpl_contig_67452
"
GO:0018108,"vpl_contig_68865
"
GO:0018108,"vpl_contig_74753
"
GO:0018108,"vpl_contig_7984
"
GO:0018108,"vpl_contig_94391
"
GO:0018279,"vpl_contig_44780
"
GO:0018298,"vpl_contig_33817
"
GO:0018298,"vpl_contig_39739
"
GO:0019013,"vpl_contig_13490
"
GO:0019013,"vpl_contig_20664
"
GO:0019013,"vpl_contig_51639
"
GO:0019013,"vpl_contig_6563
"
GO:0019013,"vpl_contig_7208
"
GO:0019031,"vpl_contig_66384
"
GO:0019144,"vpl_contig_24573
"
GO:0019205,"vpl_contig_25761
"
GO:0019216,"vpl_contig_13588
"
GO:0019216,"vpl_contig_486
"
GO:0019216,"vpl_contig_6418
"
GO:0019216,"vpl_contig_6479
"
GO:0019239,"vpl_contig_13778
"
GO:0019239,"vpl_contig_13779
"
GO:0019239,"vpl_contig_21668
"
GO:0019239,"vpl_contig_21669
"
GO:0019243,"vpl_contig_13468
"
GO:0019252,"vpl_contig_35089
"
GO:0019252,"vpl_contig_41000
"
GO:0019252,"vpl_contig_53542
"
GO:0019288,"vpl_contig_13588
"
GO:0019288,"vpl_contig_14463
"
GO:0019288,"vpl_contig_27394
"
GO:0019288,"vpl_contig_47819
"
GO:0019288,"vpl_contig_486
"
GO:0019288,"vpl_contig_53542
"
GO:0019288,"vpl_contig_6418
"
GO:0019288,"vpl_contig_6479
"
GO:0019354,"vpl_contig_19789
"
GO:0019373,"vpl_contig_6418
"
GO:0019373,"vpl_contig_6479
"
GO:0019388,"vpl_contig_42514
"
GO:0019388,"vpl_contig_42515
"
GO:0019432,"vpl_contig_11548
"
GO:0019438,"vpl_contig_10324
"
GO:0019464,"vpl_contig_8994
"
GO:0019464,"vpl_contig_8995
"
GO:0019684,"vpl_contig_23400
"
GO:0019684,"vpl_contig_5533
"
GO:0019684,"vpl_contig_60433
"
GO:0019722,"vpl_contig_12127
"
GO:0019722,"vpl_contig_6149
"
GO:0019748,"vpl_contig_13588
"
GO:0019748,"vpl_contig_486
"
GO:0019748,"vpl_contig_6418
"
GO:0019748,"vpl_contig_6479
"
GO:0019761,"vpl_contig_23400
"
GO:0019761,"vpl_contig_35089
"
GO:0019761,"vpl_contig_6418
"
GO:0019761,"vpl_contig_6479
"
GO:0019825,"vpl_contig_6418
"
GO:0019825,"vpl_contig_6479
"
GO:0019843,"vpl_contig_33658
"
GO:0019867,"vpl_contig_14958
"
GO:0019899,"vpl_contig_2488
"
GO:0019899,"vpl_contig_26895
"
GO:0019901,"vpl_contig_2488
"
GO:0019901,"vpl_contig_26895
"
GO:0019955,"vpl_contig_26895
"
GO:0019955,"vpl_contig_37209
"
GO:0020037,"vpl_contig_15146
"
GO:0020037,"vpl_contig_42073
"
GO:0020037,"vpl_contig_42746
"
GO:0020037,"vpl_contig_4594
"
GO:0020037,"vpl_contig_60433
"
GO:0020037,"vpl_contig_63036
"
GO:0020037,"vpl_contig_63318
"
GO:0022626,"vpl_contig_25864
"
GO:0022857,"vpl_contig_63350
"
GO:0022857,"vpl_contig_87897
"
GO:0022891,"vpl_contig_24744
"
GO:0022891,"vpl_contig_41076
"
GO:0022900,"vpl_contig_18429
"
GO:0022900,"vpl_contig_22169
"
GO:0022900,"vpl_contig_2906
"
GO:0022900,"vpl_contig_81097
"
GO:0023014,"vpl_contig_27122
"
GO:0023014,"vpl_contig_40128
"
GO:0023014,"vpl_contig_43459
"
GO:0030001,"vpl_contig_3029
"
GO:0030001,"vpl_contig_39072
"
GO:0030001,"vpl_contig_42008
"
GO:0030001,"vpl_contig_66049
"
GO:0030029,"vpl_contig_44197
"
GO:0030048,"vpl_contig_48598
"
GO:0030060,"vpl_contig_10406
"
GO:0030060,"vpl_contig_10407
"
GO:0030126,"vpl_contig_42870
"
GO:0030136,"vpl_contig_21757
"
GO:0030136,"vpl_contig_37622
"
GO:0030145,"vpl_contig_105152
"
GO:0030145,"vpl_contig_17476
"
GO:0030145,"vpl_contig_30944
"
GO:0030145,"vpl_contig_45544
"
GO:0030145,"vpl_contig_60390
"
GO:0030145,"vpl_contig_6609
"
GO:0030145,"vpl_contig_79319
"
GO:0030145,"vpl_contig_84052
"
GO:0030145,"vpl_contig_88968
"
GO:0030148,"vpl_contig_1413
"
GO:0030148,"vpl_contig_16405
"
GO:0030148,"vpl_contig_42047
"
GO:0030150,"vpl_contig_41349
"
GO:0030154,"vpl_contig_13588
"
GO:0030155,"vpl_contig_46790
"
GO:0030155,"vpl_contig_46791
"
GO:0030158,"vpl_contig_21508
"
GO:0030158,"vpl_contig_27361
"
GO:0030163,"vpl_contig_23875
"
GO:0030170,"vpl_contig_86842
"
GO:0030244,"vpl_contig_12326
"
GO:0030246,"vpl_contig_12619
"
GO:0030246,"vpl_contig_13930
"
GO:0030246,"vpl_contig_29262
"
GO:0030246,"vpl_contig_36118
"
GO:0030246,"vpl_contig_37844
"
GO:0030246,"vpl_contig_38659
"
GO:0030246,"vpl_contig_42551
"
GO:0030246,"vpl_contig_48351
"
GO:0030246,"vpl_contig_63038
"
GO:0030246,"vpl_contig_76657
"
GO:0030246,"vpl_contig_91209
"
GO:0030247,"vpl_contig_27265
"
GO:0030247,"vpl_contig_41863
"
GO:0030247,"vpl_contig_50615
"
GO:0030247,"vpl_contig_55758
"
GO:0030247,"vpl_contig_88427
"
GO:0030259,"vpl_contig_85852
"
GO:0030266,"vpl_contig_9762
"
GO:0030276,"vpl_contig_21757
"
GO:0030276,"vpl_contig_37622
"
GO:0030283,"vpl_contig_67842
"
GO:0030414,"vpl_contig_11949
"
GO:0030414,"vpl_contig_16842
"
GO:0030414,"vpl_contig_22
"
GO:0030422,"vpl_contig_104423
"
GO:0030422,"vpl_contig_12006
"
GO:0030422,"vpl_contig_41989
"
GO:0030433,"vpl_contig_18129
"
GO:0030433,"vpl_contig_24441
"
GO:0030515,"vpl_contig_28297
"
GO:0030515,"vpl_contig_34906
"
GO:0030515,"vpl_contig_46144
"
GO:0030529,"vpl_contig_12993
"
GO:0030529,"vpl_contig_13490
"
GO:0030529,"vpl_contig_20664
"
GO:0030529,"vpl_contig_33658
"
GO:0030529,"vpl_contig_40826
"
GO:0030529,"vpl_contig_43856
"
GO:0030529,"vpl_contig_44318
"
GO:0030529,"vpl_contig_4873
"
GO:0030529,"vpl_contig_51639
"
GO:0030529,"vpl_contig_6563
"
GO:0030529,"vpl_contig_7208
"
GO:0030529,"vpl_contig_8616
"
GO:0030598,"vpl_contig_17099
"
GO:0030599,"vpl_contig_3591
"
GO:0030686,"vpl_contig_28297
"
GO:0030686,"vpl_contig_34906
"
GO:0030686,"vpl_contig_42162
"
GO:0030692,"vpl_contig_10194
"
GO:0030833,"vpl_contig_2035
"
GO:0030968,"vpl_contig_62377
"
GO:0030981,"vpl_contig_23748
"
GO:0031011,"vpl_contig_41008
"
GO:0031047,"vpl_contig_104423
"
GO:0031047,"vpl_contig_74442
"
GO:0031048,"vpl_contig_104423
"
GO:0031119,"vpl_contig_13778
"
GO:0031119,"vpl_contig_13779
"
GO:0031119,"vpl_contig_21668
"
GO:0031119,"vpl_contig_21669
"
GO:0031122,"vpl_contig_17579
"
GO:0031129,"vpl_contig_35273
"
GO:0031338,"vpl_contig_9544
"
GO:0031347,"vpl_contig_134491
"
GO:0031347,"vpl_contig_14434
"
GO:0031347,"vpl_contig_14435
"
GO:0031347,"vpl_contig_15200
"
GO:0031347,"vpl_contig_16878
"
GO:0031347,"vpl_contig_5452
"
GO:0031348,"vpl_contig_23400
"
GO:0031348,"vpl_contig_40043
"
GO:0031348,"vpl_contig_5533
"
GO:0031348,"vpl_contig_56355
"
GO:0031348,"vpl_contig_58207
"
GO:0031348,"vpl_contig_58330
"
GO:0031348,"vpl_contig_6418
"
GO:0031348,"vpl_contig_6479
"
GO:0031349,"vpl_contig_11431
"
GO:0031408,"vpl_contig_13588
"
GO:0031408,"vpl_contig_486
"
GO:0031409,"vpl_contig_13967
"
GO:0031409,"vpl_contig_3596
"
GO:0031418,"vpl_contig_137666
"
GO:0031461,"vpl_contig_15701
"
GO:0031463,"vpl_contig_43828
"
GO:0031490,"vpl_contig_55591
"
GO:0031516,"vpl_contig_4770
"
GO:0031516,"vpl_contig_6131
"
GO:0031516,"vpl_contig_6150
"
GO:0031625,"vpl_contig_1241
"
GO:0031625,"vpl_contig_86979
"
GO:0031627,"vpl_contig_39918
"
GO:0031902,"vpl_contig_26684
"
GO:0031930,"vpl_contig_13778
"
GO:0031930,"vpl_contig_13779
"
GO:0031930,"vpl_contig_21668
"
GO:0031930,"vpl_contig_21669
"
GO:0031936,"vpl_contig_36707
"
GO:0031966,"vpl_contig_20368
"
GO:0031966,"vpl_contig_23409
"
GO:0031966,"vpl_contig_40729
"
GO:0031969,"vpl_contig_10403
"
GO:0031969,"vpl_contig_61815
"
GO:0031977,"vpl_contig_48179
"
GO:0032012,"vpl_contig_34757
"
GO:0032012,"vpl_contig_60707
"
GO:0032040,"vpl_contig_10194
"
GO:0032040,"vpl_contig_28297
"
GO:0032040,"vpl_contig_34906
"
GO:0032040,"vpl_contig_42162
"
GO:0032040,"vpl_contig_46144
"
GO:0032204,"vpl_contig_19471
"
GO:0032204,"vpl_contig_32587
"
GO:0032259,"vpl_contig_104780
"
GO:0032259,"vpl_contig_14911
"
GO:0032259,"vpl_contig_18204
"
GO:0032259,"vpl_contig_18844
"
GO:0032259,"vpl_contig_21829
"
GO:0032259,"vpl_contig_2264
"
GO:0032259,"vpl_contig_2265
"
GO:0032259,"vpl_contig_23807
"
GO:0032259,"vpl_contig_27071
"
GO:0032259,"vpl_contig_28364
"
GO:0032259,"vpl_contig_29479
"
GO:0032259,"vpl_contig_29948
"
GO:0032259,"vpl_contig_31255
"
GO:0032259,"vpl_contig_31256
"
GO:0032259,"vpl_contig_32239
"
GO:0032259,"vpl_contig_34239
"
GO:0032259,"vpl_contig_35842
"
GO:0032259,"vpl_contig_35843
"
GO:0032259,"vpl_contig_36801
"
GO:0032259,"vpl_contig_36951
"
GO:0032259,"vpl_contig_36952
"
GO:0032259,"vpl_contig_38174
"
GO:0032259,"vpl_contig_40430
"
GO:0032259,"vpl_contig_45452
"
GO:0032259,"vpl_contig_45732
"
GO:0032259,"vpl_contig_47751
"
GO:0032259,"vpl_contig_48794
"
GO:0032259,"vpl_contig_51251
"
GO:0032259,"vpl_contig_52325
"
GO:0032259,"vpl_contig_52816
"
GO:0032259,"vpl_contig_53101
"
GO:0032259,"vpl_contig_55591
"
GO:0032259,"vpl_contig_59071
"
GO:0032259,"vpl_contig_59533
"
GO:0032259,"vpl_contig_69189
"
GO:0032259,"vpl_contig_72260
"
GO:0032259,"vpl_contig_73681
"
GO:0032259,"vpl_contig_73922
"
GO:0032259,"vpl_contig_74059
"
GO:0032259,"vpl_contig_78187
"
GO:0032259,"vpl_contig_79047
"
GO:0032259,"vpl_contig_84613
"
GO:0032264,"vpl_contig_75861
"
GO:0032440,"vpl_contig_110184
"
GO:0032440,"vpl_contig_19485
"
GO:0032440,"vpl_contig_2275
"
GO:0032440,"vpl_contig_23606
"
GO:0032440,"vpl_contig_28004
"
GO:0032440,"vpl_contig_28005
"
GO:0032440,"vpl_contig_29429
"
GO:0032440,"vpl_contig_38609
"
GO:0032440,"vpl_contig_39499
"
GO:0032440,"vpl_contig_44216
"
GO:0032440,"vpl_contig_48179
"
GO:0032440,"vpl_contig_50082
"
GO:0032440,"vpl_contig_50138
"
GO:0032440,"vpl_contig_57036
"
GO:0032440,"vpl_contig_6078
"
GO:0032440,"vpl_contig_67322
"
GO:0032504,"vpl_contig_19471
"
GO:0032508,"vpl_contig_28253
"
GO:0032508,"vpl_contig_517
"
GO:0032508,"vpl_contig_88448
"
GO:0032508,"vpl_contig_95742
"
GO:0032527,"vpl_contig_25135
"
GO:0032544,"vpl_contig_40826
"
GO:0032947,"vpl_contig_34757
"
GO:0032947,"vpl_contig_58057
"
GO:0032956,"vpl_contig_73022
"
GO:0032957,"vpl_contig_48351
"
GO:0033044,"vpl_contig_19471
"
GO:0033044,"vpl_contig_32587
"
GO:0033177,"vpl_contig_26238
"
GO:0033188,"vpl_contig_15841
"
GO:0033201,"vpl_contig_25995
"
GO:0033356,"vpl_contig_45300
"
GO:0033388,"vpl_contig_306
"
GO:0033500,"vpl_contig_2488
"
GO:0033500,"vpl_contig_26895
"
GO:0033523,"vpl_contig_28749
"
GO:0033528,"vpl_contig_7051
"
GO:0033566,"vpl_contig_55395
"
GO:0033611,"vpl_contig_14715
"
GO:0033611,"vpl_contig_9287
"
GO:0033743,"vpl_contig_40489
"
GO:0033743,"vpl_contig_42900
"
GO:0033772,"vpl_contig_10044
"
GO:0033772,"vpl_contig_9187
"
GO:0033961,"vpl_contig_19598
"
GO:0034002,"vpl_contig_83663
"
GO:0034220,"vpl_contig_29738
"
GO:0034220,"vpl_contig_29778
"
GO:0034220,"vpl_contig_6279
"
GO:0034220,"vpl_contig_7474
"
GO:0034388,"vpl_contig_46144
"
GO:0034399,"vpl_contig_20793
"
GO:0034455,"vpl_contig_28297
"
GO:0034455,"vpl_contig_34906
"
GO:0034484,"vpl_contig_32540
"
GO:0034501,"vpl_contig_34176
"
GO:0034599,"vpl_contig_31388
"
GO:0034605,"vpl_contig_61691
"
GO:0034660,"vpl_contig_14463
"
GO:0034660,"vpl_contig_47819
"
GO:0034660,"vpl_contig_53542
"
GO:0034976,"vpl_contig_12326
"
GO:0034976,"vpl_contig_12352
"
GO:0034976,"vpl_contig_15712
"
GO:0034976,"vpl_contig_28386
"
GO:0034976,"vpl_contig_31607
"
GO:0034976,"vpl_contig_31770
"
GO:0034976,"vpl_contig_4755
"
GO:0035091,"vpl_contig_29522
"
GO:0035194,"vpl_contig_37010
"
GO:0035196,"vpl_contig_41989
"
GO:0035235,"vpl_contig_105152
"
GO:0035235,"vpl_contig_35710
"
GO:0035235,"vpl_contig_45544
"
GO:0035235,"vpl_contig_49647
"
GO:0035235,"vpl_contig_56849
"
GO:0035235,"vpl_contig_60390
"
GO:0035235,"vpl_contig_6609
"
GO:0035235,"vpl_contig_9311
"
GO:0035304,"vpl_contig_23400
"
GO:0035304,"vpl_contig_24221
"
GO:0035304,"vpl_contig_47819
"
GO:0035304,"vpl_contig_56355
"
GO:0035304,"vpl_contig_58207
"
GO:0035556,"vpl_contig_13774
"
GO:0035556,"vpl_contig_30206
"
GO:0035556,"vpl_contig_61073
"
GO:0035556,"vpl_contig_65822
"
GO:0035556,"vpl_contig_67748
"
GO:0035556,"vpl_contig_79965
"
GO:0035671,"vpl_contig_30041
"
GO:0035798,"vpl_contig_30041
"
GO:0036101,"vpl_contig_61815
"
GO:0036266,"vpl_contig_24441
"
GO:0036459,"vpl_contig_12856
"
GO:0036459,"vpl_contig_7455
"
GO:0040007,"vpl_contig_13556
"
GO:0040008,"vpl_contig_48045
"
GO:0040019,"vpl_contig_23392
"
GO:0042023,"vpl_contig_121671
"
GO:0042023,"vpl_contig_37959
"
GO:0042026,"vpl_contig_44453
"
GO:0042127,"vpl_contig_78877
"
GO:0042128,"vpl_contig_19452
"
GO:0042138,"vpl_contig_19471
"
GO:0042138,"vpl_contig_32587
"
GO:0042138,"vpl_contig_49925
"
GO:0042148,"vpl_contig_29040
"
GO:0042218,"vpl_contig_104265
"
GO:0042254,"vpl_contig_43856
"
GO:0042274,"vpl_contig_12406
"
GO:0042274,"vpl_contig_25761
"
GO:0042274,"vpl_contig_58057
"
GO:0042274,"vpl_contig_70525
"
GO:0042274,"vpl_contig_76227
"
GO:0042274,"vpl_contig_80095
"
GO:0042274,"vpl_contig_86225
"
GO:0042274,"vpl_contig_88013
"
GO:0042274,"vpl_contig_90486
"
GO:0042274,"vpl_contig_96067
"
GO:0042274,"vpl_contig_98101
"
GO:0042343,"vpl_contig_70382
"
GO:0042349,"vpl_contig_45879
"
GO:0042349,"vpl_contig_80619
"
GO:0042349,"vpl_contig_85929
"
GO:0042349,"vpl_contig_85930
"
GO:0042391,"vpl_contig_2383
"
GO:0042393,"vpl_contig_36707
"
GO:0042393,"vpl_contig_40150
"
GO:0042398,"vpl_contig_52085
"
GO:0042406,"vpl_contig_62377
"
GO:0042407,"vpl_contig_70157
"
GO:0042407,"vpl_contig_87922
"
GO:0042538,"vpl_contig_40164
"
GO:0042542,"vpl_contig_12326
"
GO:0042542,"vpl_contig_12352
"
GO:0042542,"vpl_contig_31770
"
GO:0042542,"vpl_contig_4755
"
GO:0042542,"vpl_contig_61691
"
GO:0042545,"vpl_contig_3591
"
GO:0042546,"vpl_contig_13113
"
GO:0042546,"vpl_contig_15408
"
GO:0042594,"vpl_contig_26684
"
GO:0042594,"vpl_contig_2928
"
GO:0042594,"vpl_contig_35202
"
GO:0042626,"vpl_contig_107914
"
GO:0042626,"vpl_contig_25644
"
GO:0042626,"vpl_contig_37770
"
GO:0042626,"vpl_contig_41364
"
GO:0042626,"vpl_contig_73617
"
GO:0042626,"vpl_contig_85648
"
GO:0042631,"vpl_contig_16246
"
GO:0042651,"vpl_contig_27747
"
GO:0042742,"vpl_contig_10053
"
GO:0042742,"vpl_contig_12513
"
GO:0042742,"vpl_contig_14463
"
GO:0042742,"vpl_contig_17036
"
GO:0042742,"vpl_contig_18779
"
GO:0042742,"vpl_contig_19452
"
GO:0042742,"vpl_contig_20517
"
GO:0042742,"vpl_contig_23606
"
GO:0042742,"vpl_contig_2488
"
GO:0042742,"vpl_contig_25161
"
GO:0042742,"vpl_contig_26895
"
GO:0042742,"vpl_contig_35249
"
GO:0042742,"vpl_contig_40658
"
GO:0042742,"vpl_contig_46790
"
GO:0042742,"vpl_contig_46791
"
GO:0042742,"vpl_contig_47819
"
GO:0042742,"vpl_contig_486
"
GO:0042742,"vpl_contig_50275
"
GO:0042742,"vpl_contig_5533
"
GO:0042742,"vpl_contig_56355
"
GO:0042742,"vpl_contig_58207
"
GO:0042742,"vpl_contig_6418
"
GO:0042742,"vpl_contig_6479
"
GO:0042742,"vpl_contig_82495
"
GO:0042744,"vpl_contig_27394
"
GO:0042744,"vpl_contig_65108
"
GO:0042752,"vpl_contig_40430
"
GO:0042787,"vpl_contig_15701
"
GO:0042787,"vpl_contig_8078
"
GO:0042793,"vpl_contig_14463
"
GO:0042793,"vpl_contig_47819
"
GO:0042802,"vpl_contig_27328
"
GO:0042802,"vpl_contig_35273
"
GO:0042802,"vpl_contig_36177
"
GO:0042802,"vpl_contig_4770
"
GO:0042802,"vpl_contig_6131
"
GO:0042802,"vpl_contig_6150
"
GO:0042802,"vpl_contig_62234
"
GO:0042803,"vpl_contig_18256
"
GO:0042803,"vpl_contig_28749
"
GO:0042803,"vpl_contig_36636
"
GO:0042803,"vpl_contig_36637
"
GO:0042803,"vpl_contig_65887
"
GO:0042803,"vpl_contig_9246
"
GO:0042814,"vpl_contig_35273
"
GO:0042886,"vpl_contig_47906
"
GO:0042886,"vpl_contig_47907
"
GO:0042908,"vpl_contig_38922
"
GO:0042908,"vpl_contig_47906
"
GO:0042908,"vpl_contig_47907
"
GO:0042908,"vpl_contig_49903
"
GO:0042973,"vpl_contig_23984
"
GO:0042973,"vpl_contig_55758
"
GO:0043022,"vpl_contig_35682
"
GO:0043022,"vpl_contig_74366
"
GO:0043039,"vpl_contig_31729
"
GO:0043039,"vpl_contig_45837
"
GO:0043067,"vpl_contig_70157
"
GO:0043067,"vpl_contig_87922
"
GO:0043068,"vpl_contig_65887
"
GO:0043069,"vpl_contig_13468
"
GO:0043069,"vpl_contig_5533
"
GO:0043085,"vpl_contig_23400
"
GO:0043085,"vpl_contig_24978
"
GO:0043085,"vpl_contig_35089
"
GO:0043090,"vpl_contig_35830
"
